SSID,MAC,X,Y,Z,Covariance
hipert-wifi,34:60:f9:2a:4:ae,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
hipert-wifi,28:87:ba:31:ee:d9,-4.544518308206038,-8.923429024053004,0.6413304155523126,"[13.661515110072957, 13.078285925818772, -0.42660062676321775, 13.078285925818772, 31.804259848381175, -0.2270823214917027, -0.42660062676321775, -0.2270823214917027, 0.02573911314486213]"
hipert-wifi,28:87:ba:31:ee:d8,-4.566803906112909,-8.633618948064395,0.644981175661087,"[14.072048077418536, 13.700115858154394, -0.4372470370788948, 13.700115858154394, 30.02647692387383, -0.269093537168141, -0.4372470370788948, -0.269093537168141, 0.02610363480136907]"
hipert-wifi,54:af:97:df:76:eb,-0.9788757115602493,-4.830319553613663,0.5813340991735458,"[10.308549365313976, 1.9298764534455402, -0.3767871305764945, 1.9298764534455402, 3.1838730155825337, -0.0130269332915387, -0.3767871305764945, -0.0130269332915387, 0.015223526706956036]"
hipert-wifi-pro,20:97:27:8:52:20,-4.955080266921751,-9.237476007607315,0.652571568565984,"[11.063090222318941, 11.380366510139405, -0.3552831782462145, 11.380366510139405, 33.38411039957073, -0.1483587273307304, -0.3552831782462145, -0.1483587273307304, 0.02488809145701883]"
hipert-wifi-pro-5,20:97:27:8:52:21,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
jock71,de:52:38:ed:d1:fd,-5.195041531010678,-12.236073167700516,0.6407436006947568,"[15.259614219941714, 10.84796550773225, -0.4213433994269436, 10.84796550773225, 25.823142279453922, -0.03739849253827628, -0.4213433994269436, -0.03739849253827628, 0.01629043972830383]"
vst-mac,b0:4e:26:64:50:83,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
vst-mac_5G,b0:4e:26:64:50:82,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
,2a:87:ba:21:ee:d8,-4.566803906112909,-8.633618948064395,0.644981175661087,"[14.072048077418536, 13.700115858154394, -0.4372470370788948, 13.700115858154394, 30.02647692387383, -0.269093537168141, -0.4372470370788948, -0.269093537168141, 0.02610363480136907]"
,2a:87:ba:51:ee:d8,-4.65815669490445,-8.936597516459804,0.6464603447145031,"[13.891478013786944, 12.431792597859106, -0.44516879468819553, 12.431792597859106, 28.953375443843925, -0.24283927792781573, -0.44516879468819553, -0.24283927792781573, 0.026964477406270698]"
,36:60:f9:2a:4:ae,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
,36:60:f9:2a:4:af,-4.522711490883546,-9.212174076381523,0.636343488798422,"[13.275398572426939, 12.485842307318595, -0.41764226652932646, 12.485842307318595, 33.62017271413441, -0.1728850656082713, -0.41764226652932646, -0.1728850656082713, 0.0258027718741135]"
,4e:22:d6:b:f:1c,-6.876618521554129,-14.704603161130633,0.6684487994228091,"[6.124011134091564, -2.2887207056979295, -0.23654726595671843, -2.2887207056979295, 11.253426046532061, 0.255248196845161, -0.23654726595671843, 0.255248196845161, 0.012505992829272394]"
,56:af:97:af:76:ea,-0.19175899028778076,-4.224858125050862,0.5563610444466273,"[6.299404079657046, -1.840308157393679, -0.30094532767304055, -1.840308157393679, 0.8032753635574308, 0.08747110539447157, -0.30094532767304055, 0.08747110539447157, 0.014672455986492854]"
,56:af:97:df:76:ea,0.43763047456741333,-4.191592156887054,0.5175653770565987,"[5.682167490898859, -1.6602272419688582, -0.25590561706983594, -1.6602272419688582, 0.5705302312965834, 0.07728829433931805, -0.25590561706983594, 0.07728829433931805, 0.011804415117223133]"
